TIME_START=16_40
248,98,20427
249,49,20440
250,118,20440
251,91,20405
252,68,20507
253,131,20528
254,91,18294
255,78,18294
256,81,17991
257,108,17991
258,237,17747
259,123,17740
260,209,17740
261,195,17792
262,250,15902
263,302,17454
264,229,17848
265,197,17848
266,155,17860
267,104,17860
268,74,17883
269,120,17883
270,81,17948
271,72,18137
272,79,18432
273,118,18432
274,69,18563
275,174,18805
276,95,18805
277,58,18963
278,104,18963
279,141,18993
280,67,18990
281,60,19017
282,129,19017
283,90,19270
284,63,19637
285,104,19637
286,99,19637
287,99,19705
288,196,19638
289,85,19638
290,107,19819
291,290,19832
292,225,19603
293,126,19603
294,240,19749
295,192,19770
296,108,19770
297,297,19770
298,576,19511
299,576,19511
300,242,19599
301,220,19599
302,174,17561
303,103,17227
304,56,17132
305,173,17132
306,127,17132
307,65,17333
308,87,17533
309,171,17706
310,148,17706
311,91,17696
312,63,17741
313,62,17741
314,92,17741
315,123,17625
316,61,17775
317,52,17775
318,71,17734
319,130,17760
320,100,17760
321,84,17938
322,71,17790
323,77,17739
324,85,17758
325,120,17758
326,79,17619
327,81,17619
328,155,17551
329,88,16526
330,103,17571
331,68,17571
332,92,17316
333,100,17316
334,90,17316
335,356,17045
336,301,17225
337,392,12040
338,198,12040
339,67,5618
340,40,5161
341,27,4443
342,25,4610
343,23,4447
344,13,4314
345,14,4205
346,26,4091
347,18,3977
348,11,3820
349,2,3714
350,10,3629
351,13,3516
352,29,3442
353,17,3367
354,11,3295
355,12,3228
356,3,3174
357,6,3125
358,10,3082
359,7,3058
360,5,3007
361,12,2976
362,4,2927
363,9,2895
364,5,2860
365,9,2838
366,7,2818
367,4,2780
368,10,2738
369,17,2711
370,9,2686
371,3,2650
372,4,2617
373,7,2583
374,3,2556
375,1,2535
376,2,2503
377,3,2476
378,2,2456
379,0,2438
380,4,2421
381,4,2392
382,5,2374
383,2,2365
384,7,2356
385,1,2328
386,6,2302
387,2,2278
388,3,2261
389,0,2248
390,0,2235
391,2,2215
392,3,2202
393,0,2189
394,0,2179
395,2,2163
396,2,2151
397,5,2136
398,1,2124
399,0,2112
400,0,2100
401,1,2078
402,2,2068
403,0,2056
404,0,2044
405,2,2037
406,2,2025
407,3,2010
408,0,1998
