TIME_START=08_45
314,46,336
315,55,336
316,62,331
317,59,331
318,42,309
319,20,309
320,7,309
321,24,321
322,47,309
323,13,305
324,17,305
325,36,313
326,43,313
327,23,312
328,30,321
329,25,321
330,18,316
331,11,299
332,23,299
333,22,337
334,25,337
335,27,334
336,33,353
337,37,333
338,34,333
339,25,340
340,23,334
341,23,334
342,22,339
343,26,341
344,106,333
345,79,314
346,90,310
347,118,350
348,88,350
349,46,370
350,40,370
351,42,351
352,29,370
353,41,370
354,45,356
355,31,342
356,53,342
357,64,350
358,50,348
359,27,348
360,62,348
361,78,371
362,53,375
363,34,373
364,46,373
365,49,378
366,62,377
367,58,377
368,82,350
369,46,350
370,46,352
371,48,352
372,52,352
373,42,352
374,60,349
375,60,369
376,59,376
377,38,380
378,64,380
379,57,368
380,47,368
381,106,372
382,79,369
383,90,369
384,62,367
385,44,367
386,48,364
387,57,364
388,66,366
389,95,366
390,78,387
391,67,382
392,86,382
393,52,382
394,79,390
395,59,411
396,41,417
397,40,417
398,105,414
399,110,414
400,45,423
401,52,419
402,83,441
403,80,441
404,41,435
405,51,435
406,68,430
407,71,421
408,50,421
409,55,419
410,58,423
411,46,423
412,33,406
413,40,406
414,62,393
415,50,399
416,45,398
417,49,398
418,35,425
419,21,435
420,37,435
421,18,435
422,43,415
423,52,419
424,39,406
425,37,406
426,39,422
427,31,416
428,41,395
429,37,395
430,48,405
431,44,388
432,44,391
433,43,391
434,32,391
435,52,391
436,64,391
437,36,398
438,50,406
439,42,406
440,47,406
441,43,375
442,55,368
443,40,368
444,50,391
445,54,388
446,32,382
447,53,382
448,35,376
449,35,380
450,56,381
451,64,381
452,37,390
453,33,390
454,55,390
455,68,406
456,68,402
457,60,398
458,93,398
459,57,389
460,54,389
461,66,386
462,43,386
463,38,373
464,32,384
465,37,384
466,30,372
467,53,372
468,25,377
469,30,377
470,29,373
471,33,373
472,24,384
473,25,384
474,41,366
475,29,370
476,21,361
477,18,361
478,35,363
479,52,363
480,13,397
481,34,391
482,41,393
483,33,382
484,26,377
485,34,377
486,21,380
487,28,380
488,34,380
489,23,363
490,15,363
491,25,370
492,24,370
493,29,359
494,14,357
495,36,357
496,17,361
497,39,361
498,42,361
499,44,343
500,42,369
501,41,370
502,37,341
503,44,332
504,49,322
505,45,322
506,25,342
507,34,342
508,37,330
509,32,330
510,27,319
511,23,330
512,30,330
513,49,338
514,43,338
515,20,331
516,44,331
517,49,326
518,25,326
519,50,340
520,22,364
521,22,364
522,29,364
523,29,375
524,29,366
525,24,352
526,41,352
527,38,335
528,37,335
529,34,322
530,30,322
531,39,323
532,30,323
533,25,334
534,34,323
535,18,323
536,29,321
537,44,321
538,40,333
539,25,333
540,32,323
541,22,323
542,25,333
543,23,333
544,44,323
545,53,323
546,37,317
547,34,317
548,16,332
549,23,342
550,19,342
551,30,321
552,24,321
553,31,319
554,25,319
555,16,325
556,35,317
557,43,313
558,23,313
559,27,313
560,36,316
561,32,310
562,28,310
563,24,304
564,26,310
565,20,310
566,44,307
567,22,307
568,31,299
569,23,301
570,11,295
571,11,295
572,19,296
573,12,296
574,13,285
575,12,286
576,20,282
577,12,294
578,12,287
579,15,287
580,21,289
581,15,289
582,23,269
583,16,269
584,12,269
585,8,264
586,27,281
587,21,272
588,10,272
589,18,257
590,11,256
591,13,256
592,6,238
593,17,241
594,16,241
595,16,243
596,7,240
597,19,240
598,10,240
599,33,255
600,26,263
601,23,263
602,19,265
603,13,264
604,15,265
605,23,265
606,10,278
607,19,278
608,23,270
609,13,273
610,14,273
611,24,273
612,17,279
613,24,279
614,14,275
615,29,259
616,39,267
617,33,267
618,27,279
619,22,279
620,22,263
621,22,263
622,14,263
623,20,255
624,25,248
625,22,245
626,35,245
627,36,247
628,28,247
629,24,254
630,45,256
631,44,249
632,15,264
633,12,264
634,19,260
635,10,258
636,26,242
637,25,242
638,26,266
639,27,261
640,12,261
641,14,255
642,15,260
643,15,260
644,19,260
645,9,258
646,11,256
647,13,246
648,17,246
649,22,260
650,13,260
651,21,269
652,17,243
653,18,243
654,18,257
655,11,257
656,27,260
657,28,239
658,22,239
659,13,239
660,27,241
661,19,253
662,20,253
663,14,253
664,24,255
665,9,258
666,18,258
667,21,254
668,22,254
669,19,242
670,8,241
671,20,241
672,21,233
673,20,226
674,15,226
675,44,238
676,23,238
677,20,242
678,18,250
679,20,244
680,18,244
681,20,250
682,38,249
683,38,249
684,38,247
685,15,262
686,22,262
687,21,258
688,34,254
689,33,254
690,38,250
691,25,265
692,17,284
693,23,284
694,27,280
695,20,280
696,31,284
697,37,280
698,25,269
699,23,269
700,19,0
701,17,0
702,14,252
703,31,252
704,39,249
705,46,235
706,20,249
707,38,248
708,25,248
709,49,237
710,25,237
711,39,228
712,18,228
713,27,229
714,23,232
715,23,231
716,15,231
717,11,224
718,13,220
719,14,220
720,19,226
721,17,230
722,30,230
723,22,225
724,38,217
725,40,213
726,41,215
727,32,215
728,53,226
729,42,233
730,34,243
731,30,249
732,38,164
733,35,155
734,16,150
735,13,138
736,15,131
737,17,133
738,20,129
739,12,125
740,15,119
741,3,117
742,2,112
743,5,108
744,0,107
745,4,100
746,0,97
747,0,99
748,0,96
749,0,95
750,0,93
751,1,96
752,0,92
753,0,89
754,0,88
755,0,88
756,0,87
757,0,86
758,0,88
759,0,88
760,0,88
761,1,87
762,0,84
763,1,80
764,1,81
765,0,81
766,4,80
767,0,80
768,2,81
769,1,80
770,1,83
771,1,82
772,3,79
773,0,77
774,1,77
775,3,76
776,0,76
777,0,77
778,1,76
779,0,75
780,0,74
781,0,74
782,0,75
783,0,75
784,0,75
785,0,73
786,0,72
787,0,72
788,0,72
789,0,72
790,0,74
791,1,73
792,0,73
793,0,73
794,0,73
